        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  2.190575E-02  1.894480E-01 -2.053816E-03  4.726862E-02 -5.181344E-04
  2.302892E-02  1.984959E-01 -2.150946E-03  4.952423E-02 -5.429365E-04
  2.420967E-02  2.079406E-01 -2.252245E-03  5.187847E-02 -5.688347E-04
  2.545096E-02  2.177960E-01 -2.357848E-03  5.433470E-02 -5.958682E-04
  2.675589E-02  2.280758E-01 -2.467890E-03  5.689629E-02 -6.240765E-04
  2.812773E-02  2.387939E-01 -2.582505E-03  5.956662E-02 -6.534994E-04
  2.956990E-02  2.499641E-01 -2.701827E-03  6.234903E-02 -6.841769E-04
  3.108602E-02  2.616002E-01 -2.825985E-03  6.524683E-02 -7.161492E-04
  3.267987E-02  2.737156E-01 -2.955106E-03  6.826326E-02 -7.494560E-04
  3.435543E-02  2.863238E-01 -3.089314E-03  7.140149E-02 -7.841370E-04
  3.611691E-02  2.994376E-01 -3.228724E-03  7.466456E-02 -8.202309E-04
  3.796870E-02  3.130696E-01 -3.373448E-03  7.805539E-02 -8.577760E-04
  3.991543E-02  3.272317E-01 -3.523589E-03  8.157670E-02 -8.968093E-04
  4.196197E-02  3.419351E-01 -3.679241E-03  8.523104E-02 -9.373665E-04
  4.411344E-02  3.571903E-01 -3.840485E-03  8.902067E-02 -9.794815E-04
  4.637522E-02  3.730066E-01 -4.007394E-03  9.294759E-02 -1.023186E-03
  4.875296E-02  3.893925E-01 -4.180023E-03  9.701344E-02 -1.068510E-03
  5.125261E-02  4.063549E-01 -4.358411E-03  1.012195E-01 -1.115480E-03
  5.388043E-02  4.238992E-01 -4.542580E-03  1.055665E-01 -1.164118E-03
  5.664297E-02  4.420293E-01 -4.732532E-03  1.100548E-01 -1.214445E-03
  5.954715E-02  4.607468E-01 -4.928244E-03  1.146841E-01 -1.266475E-03
  6.260023E-02  4.800513E-01 -5.129669E-03  1.194534E-01 -1.320218E-03
  6.580985E-02  4.999401E-01 -5.336730E-03  1.243611E-01 -1.375679E-03
  6.918402E-02  5.204076E-01 -5.549321E-03  1.294046E-01 -1.432856E-03
  7.273120E-02  5.414451E-01 -5.767301E-03  1.345806E-01 -1.491739E-03
  7.646024E-02  5.630408E-01 -5.990492E-03  1.398845E-01 -1.552313E-03
