        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)        P(2p-)        Q(2p-)         P(2p)         Q(2p)         P(3s)         Q(3s)        P(3p-)        Q(3p-)         P(3p)         Q(3p)        P(3d-)        Q(3d-)         P(3d)         Q(3d)         P(4s)         Q(4s)        P(4p-)        Q(4p-)         P(4p)         Q(4p)        P(4d-)        Q(4d-)         P(4d)         Q(4d)         P(5s)         Q(5s)        P(5p-)        Q(5p-)         P(5p)         Q(5p)
  8.136851E-03  4.365143E+00 -8.905572E-01  1.439507E+00 -3.370925E-01  3.058306E-01  2.931286E-01  2.142903E-01 -2.100449E-02  6.436993E-01 -1.536809E-01  1.439160E-01  1.371344E-01  1.016565E-01 -1.015039E-02  3.199960E-03  5.696291E-03  2.498316E-03 -1.610678E-04  2.957135E-01 -7.088713E-02  6.409400E-02  6.100241E-02  4.513099E-02 -4.522874E-03  1.338881E-03  2.381875E-03  1.042815E-03 -6.743274E-05  1.183116E-01 -2.838359E-02  2.288934E-02  2.178087E-02  1.591566E-02 -1.596008E-03
  8.554039E-03  4.469487E+00 -9.116199E-01  1.466876E+00 -3.464373E-01  3.294212E-01  3.022267E-01  2.337704E-01 -2.289877E-02  6.554516E-01 -1.580122E-01  1.549675E-01  1.413055E-01  1.108652E-01 -1.107396E-02  3.650930E-03  6.228147E-03  2.877852E-03 -1.853420E-04  3.010651E-01 -7.289162E-02  6.901146E-02  6.285028E-02  4.921636E-02 -4.935111E-03  1.527525E-03  2.604149E-03  1.201200E-03 -7.760563E-05  1.204489E-01 -2.918671E-02  2.464519E-02  2.244018E-02  1.735621E-02 -1.741518E-03
  8.992615E-03  4.571110E+00 -9.321078E-01  1.492301E+00 -3.556892E-01  3.547741E-01  3.113594E-01  2.548789E-01 -2.494926E-02  6.662637E-01 -1.623062E-01  1.668352E-01  1.454792E-01  1.208373E-01 -1.207491E-02  4.165438E-03  6.806655E-03  3.313836E-03 -2.131870E-04  3.059778E-01 -7.487934E-02  7.429124E-02  6.469804E-02  5.363982E-02 -5.381987E-03  1.742736E-03  2.845896E-03  1.383130E-03 -8.927709E-05  1.224102E-01 -2.998315E-02  2.653037E-02  2.309937E-02  1.891594E-02 -1.899261E-03
  9.453679E-03  4.669446E+00 -9.519049E-01  1.515478E+00 -3.648070E-01  3.820010E-01  3.204996E-01  2.777305E-01 -2.716668E-02  6.759925E-01 -1.665439E-01  1.795690E-01  1.496409E-01  1.316251E-01 -1.315870E-02  4.752293E-03  7.435452E-03  3.814408E-03 -2.451097E-04  3.103852E-01 -7.684149E-02  7.995529E-02  6.653914E-02  5.842443E-02 -5.865968E-03  1.988194E-03  3.108630E-03  1.592001E-03 -1.026604E-04  1.241687E-01 -3.076939E-02  2.855269E-02  2.375610E-02  2.060297E-02 -2.070109E-03
  9.938381E-03  4.763894E+00 -9.708888E-01  1.536084E+00 -3.737460E-01  4.112171E-01  3.296173E-01  3.024445E-01 -2.956211E-02  6.844851E-01 -1.707045E-01  1.932198E-01  1.537750E-01  1.432829E-01 -1.433106E-02  5.421480E-03  8.118386E-03  4.388829E-03 -2.816855E-04  3.142164E-01 -7.876848E-02  8.602605E-02  6.836637E-02  6.359408E-02 -6.389628E-03  2.268070E-03  3.393950E-03  1.831671E-03 -1.179975E-04  1.256960E-01 -3.154158E-02  3.072015E-02  2.440779E-02  2.242572E-02 -2.254971E-03
  1.044793E-02  4.853825E+00 -9.889312E-01  1.553774E+00 -3.824581E-01  4.425406E-01  3.386801E-01  3.291450E-01 -3.214700E-02  6.915786E-01 -1.747655E-01  2.078394E-01  1.578639E-01  1.558667E-01 -1.559790E-02  6.184309E-03  8.859524E-03  5.047625E-03 -3.235663E-04  3.173955E-01 -8.064988E-02  9.252628E-02  7.017180E-02  6.917335E-02 -6.955643E-03  2.587086E-03  3.703547E-03  2.106526E-03 -1.355629E-04  1.269617E-01 -3.229553E-02  3.304086E-02  2.505159E-02  2.439284E-02 -2.454795E-03
  1.098361E-02  4.938583E+00 -1.005898E+00  1.568181E+00 -3.908914E-01  4.760921E-01  3.476523E-01  3.579595E-01 -3.493311E-02  6.971002E-01 -1.787028E-01  2.234802E-01  1.618887E-01  1.694336E-01 -1.696535E-02  7.053575E-03  9.663145E-03  5.802743E-03 -3.714899E-04  3.198425E-01 -8.247439E-02  9.947886E-02  7.194679E-02  7.518735E-02 -7.566776E-03  2.950585E-03  4.039195E-03  2.421543E-03 -1.556672E-04  1.279337E-01 -3.302672E-02  3.552296E-02  2.568440E-02  2.651315E-02 -2.670556E-03
  1.154676E-02  5.017485E+00 -1.021651E+00  1.578921E+00 -3.989906E-01  5.119939E-01  3.564953E-01  3.890193E-01 -3.793244E-02  7.008679E-01 -1.824900E-01  2.401945E-01  1.658288E-01  1.840418E-01 -1.843970E-02  8.043738E-03  1.053374E-02  6.667733E-03 -4.262902E-04  3.214727E-01 -8.422984E-02  1.069066E-01  7.368195E-02  8.166153E-02 -8.225871E-03  3.364604E-03  4.402759E-03  2.782365E-03 -1.786617E-04  1.285780E-01 -3.373028E-02  3.817457E-02  2.630285E-02  2.879563E-02 -2.903263E-03
  1.213877E-02  5.089828E+00 -1.036047E+00  1.585588E+00 -4.066967E-01  5.503687E-01  3.651674E-01  4.224580E-01 -4.115712E-02  7.026903E-01 -1.860991E-01  2.580337E-01  1.696618E-01  1.997500E-01 -2.002737E-02  9.171126E-03  1.147600E-02  7.657936E-03 -4.889086E-04  3.221973E-01 -8.590321E-02  1.148319E-01  7.536709E-02  8.862150E-02 -8.935836E-03  3.835954E-03  4.796181E-03  3.195380E-03 -2.049432E-04  1.288591E-01 -3.440097E-02  4.100365E-02  2.690330E-02  3.124927E-02 -3.153942E-03
  1.276114E-02  5.154890E+00 -1.048940E+00  1.587759E+00 -4.139473E-01  5.913390E-01  3.736241E-01  4.584109E-01 -4.461935E-02  7.023678E-01 -1.895004E-01  2.770481E-01  1.733639E-01  2.166167E-01 -2.173486E-02  1.045415E-02  1.249482E-02  8.790704E-03 -5.604059E-04  3.219235E-01 -8.748057E-02  1.232765E-01  7.699126E-02  9.609274E-02 -9.699619E-03  4.372315E-03  5.221485E-03  3.667812E-03 -2.349589E-04  1.287397E-01 -3.503320E-02  4.401794E-02  2.748181E-02  3.388302E-02 -3.423637E-03
  1.341542E-02  5.211943E+00 -1.060181E+00  1.584995E+00 -4.206765E-01  6.350251E-01  3.818174E-01  4.970136E-01 -4.833128E-02  6.996932E-01 -1.926621E-01  2.972859E-01  1.769090E-01  2.346995E-01 -2.356871E-02  1.191353E-02  1.359527E-02  1.008564E-02 -6.419761E-04  3.205552E-01 -8.894711E-02  1.322610E-01  7.854268E-02  1.041003E-01 -1.052019E-02  4.982330E-03  5.680764E-03  4.207813E-03 -2.692126E-04  1.281813E-01 -3.562104E-02  4.722476E-02  2.803417E-02  3.670569E-02 -3.713401E-03
  1.410325E-02  5.260250E+00 -1.069624E+00  1.576844E+00 -4.268153E-01  6.815443E-01  3.896966E-01  5.384011E-01 -5.230484E-02  6.944530E-01 -1.955508E-01  3.187921E-01  1.802699E-01  2.540545E-01 -2.553542E-02  1.357258E-02  1.478258E-02  1.156483E-02 -7.349603E-04  3.179932E-01 -9.028720E-02  1.418047E-01  8.000881E-02  1.126682E-01 -1.140051E-02  5.675715E-03  6.176173E-03  4.824579E-03 -3.082704E-04  1.271441E-01 -3.615820E-02  5.063091E-02  2.855587E-02  3.972574E-02 -4.024279E-03
  1.482634E-02  5.299079E+00 -1.077120E+00  1.562843E+00 -4.322920E-01  7.310085E-01  3.972080E-01  5.827057E-01 -5.655158E-02  6.864287E-01 -1.981313E-01  3.416074E-01  1.834172E-01  2.747351E-01 -2.764139E-02  1.545748E-02  1.606211E-02  1.325318E-02 -8.408625E-04  3.141361E-01 -9.148438E-02  1.519247E-01  8.137630E-02  1.218196E-01 -1.234348E-02  6.463376E-03  6.709920E-03  5.528454E-03 -3.527675E-04  1.255876E-01 -3.663808E-02  5.424243E-02  2.904212E-02  4.295120E-02 -4.357305E-03
  1.558651E-02  5.327709E+00 -1.082523E+00  1.542519E+00 -4.370320E-01  7.835223E-01  4.042952E-01  6.300553E-01 -6.108251E-02  6.753987E-01 -2.003669E-01  3.657675E-01  1.863201E-01  2.967910E-01 -2.989282E-02  1.759756E-02  1.743934E-02  1.517865E-02 -9.613661E-04  3.088812E-01 -9.252144E-02  1.626355E-01  8.263101E-02  1.315753E-01 -1.335195E-02  7.357530E-03  7.284248E-03  6.331066E-03 -4.034153E-04  1.234705E-01 -3.705376E-02  5.806446E-02  2.948785E-02  4.638945E-02 -4.713483E-03
  1.638564E-02  5.345439E+00 -1.085695E+00  1.515399E+00 -4.409590E-01  8.391808E-01  4.108990E-01  6.805717E-01 -6.590789E-02  6.611403E-01 -2.022195E-01  3.913008E-01  1.889460E-01  3.202669E-01 -3.229559E-02  2.002567E-02  1.891981E-02  1.737264E-02 -1.098352E-03  3.021252E-01 -9.338045E-02  1.739484E-01  8.375809E-02  1.419542E-01 -1.442862E-02  8.371844E-03  7.901422E-03  7.245451E-03 -4.610092E-04  1.207514E-01 -3.739804E-02  6.210095E-02  2.988775E-02  5.004701E-02 -5.093770E-03
  1.722576E-02  5.351599E+00 -1.086500E+00  1.481009E+00 -4.439948E-01  8.980671E-01  4.169580E-01  7.343672E-01 -7.103696E-02  6.434325E-01 -2.036498E-01  4.182275E-01  1.912611E-01  3.452009E-01 -3.485519E-02  2.277849E-02  2.050908E-02  1.987031E-02 -1.253916E-03  2.937657E-01 -9.404292E-02  1.858709E-01  8.474200E-02  1.529719E-01 -1.557600E-02  9.521575E-03  8.563705E-03  8.286205E-03 -5.264363E-04  1.173893E-01 -3.766348E-02  6.635443E-02  3.023622E-02  5.392932E-02 -5.499059E-03
  1.810894E-02  5.345562E+00 -1.084815E+00  1.438884E+00 -4.460604E-01  9.602490E-01  4.224088E-01  7.915430E-01 -7.647769E-02  6.220584E-01 -2.046175E-01  4.465578E-01  1.932301E-01  3.716232E-01 -3.757653E-02  2.589691E-02  2.221268E-02  2.271095E-02 -1.430390E-03  2.837024E-01 -9.448985E-02  1.984054E-01  8.556655E-02  1.646401E-01 -1.679637E-02  1.082372E-02  9.273338E-03  9.469631E-03 -6.006841E-04  1.133440E-01 -3.784244E-02  7.082568E-02  3.052746E-02  5.804042E-02 -5.930160E-03
  1.903741E-02  5.326755E+00 -1.080525E+00  1.388571E+00 -4.470766E-01  1.025776E+00  4.271865E-01  8.521853E-01 -8.223646E-02  5.968092E-01 -2.050819E-01  4.762895E-01  1.948165E-01  3.995538E-01 -4.046383E-02  2.942645E-02  2.403605E-02  2.593841E-02 -1.630361E-03  2.718391E-01 -9.470191E-02  2.115488E-01  8.621502E-02  1.769659E-01 -1.809169E-02  1.229718E-02  1.003250E-02  1.081390E-02 -6.848490E-04  1.085770E-01 -3.792715E-02  7.551344E-02  3.075548E-02  6.238271E-02 -6.387769E-03
  2.001348E-02  5.294668E+00 -1.073532E+00  1.329640E+00 -4.469650E-01  1.094676E+00  4.312248E-01  9.163621E-01 -8.831781E-02  5.674879E-01 -2.050018E-01  5.074062E-01  1.959829E-01  4.290006E-01 -4.352044E-02  3.341763E-02  2.598444E-02  2.960148E-02 -1.856692E-03  2.580848E-01 -9.465957E-02  2.252913E-01  8.667025E-02  1.899506E-01 -1.946355E-02  1.396292E-02  1.084331E-02  1.233922E-02 -7.801453E-04  1.030518E-01 -3.790974E-02  8.041403E-02  3.091410E-02  6.695655E-02 -6.872448E-03
  2.103959E-02  5.248876E+00 -1.063751E+00  1.261687E+00 -4.456484E-01  1.166952E+00  4.344571E-01  9.841199E-01 -9.472397E-02  5.339135E-01 -2.043360E-01  5.398749E-01  1.966912E-01  4.599572E-01 -4.674863E-02  3.792641E-02  2.806289E-02  3.375434E-02 -2.112544E-03  2.423565E-01 -9.434332E-02  2.396150E-01  8.691474E-02  2.035891E-01 -2.091303E-02  1.584412E-02  1.170772E-02  1.406800E-02 -8.879146E-04  9.673540E-02 -3.778234E-02  8.552096E-02  3.099705E-02  7.175991E-02 -7.384590E-03
  2.211832E-02  5.189043E+00 -1.051120E+00  1.184349E+00 -4.430528E-01  1.242575E+00  4.368168E-01  1.055479E+00 -1.014546E-01  4.959261E-01 -2.030444E-01  5.736433E-01  1.969031E-01  4.924003E-01 -5.014942E-02  4.301461E-02  3.027604E-02  3.845696E-02 -2.401393E-03  2.245815E-01 -9.373389E-02  2.544935E-01  8.693083E-02  2.178680E-01 -2.244068E-02  1.796637E-02  1.262756E-02  1.602504E-02 -1.009634E-03  8.959857E-02 -3.753720E-02  9.082447E-02  3.099799E-02  7.678797E-02 -7.924388E-03
  2.325235E-02  5.114942E+00 -1.035597E+00  1.097311E+00 -4.391077E-01  1.321486E+00  4.382381E-01  1.130430E+00 -1.085062E-01  4.533923E-01 -2.010877E-01  6.086374E-01  1.965802E-01  5.262871E-01 -5.372235E-02  4.875034E-02  3.262811E-02  4.377561E-02 -2.727054E-03  2.046996E-01 -9.281248E-02  2.698896E-01  8.670085E-02  2.327650E-01 -2.404636E-02  2.035783E-02  1.360441E-02  1.823767E-02 -1.146927E-03  8.161736E-02 -3.716673E-02  9.631115E-02  3.091057E-02  8.203265E-02 -8.491799E-03
  2.444453E-02  5.026462E+00 -1.017164E+00  1.000313E+00 -4.337483E-01  1.403584E+00  4.386568E-01  1.208928E+00 -1.158721E-01  4.062113E-01 -1.984286E-01  6.447580E-01  1.956846E-01  5.615521E-01 -5.746522E-02  5.520840E-02  3.512272E-02  4.978323E-02 -3.093696E-03  1.826661E-01 -9.156109E-02  2.857550E-01  8.620734E-02  2.482473E-01 -2.572916E-02  2.304937E-02  1.463960E-02  2.073596E-02 -1.301567E-03  7.277410E-02 -3.666366E-02  1.019634E-01  3.072852E-02  8.748211E-02 -9.086504E-03
  2.569783E-02  4.923628E+00 -9.958314E-01  8.931705E-01 -4.269161E-01  1.488727E+00  4.380116E-01  1.290889E+00 -1.235413E-01  3.543210E-01 -1.950322E-01  6.818785E-01  1.941794E-01  5.981042E-01 -6.137387E-02  6.247072E-02  3.776279E-02  5.655990E-02 -3.505862E-03  1.584552E-01 -8.996282E-02  3.020279E-01  8.543324E-02  2.642700E-01 -2.748726E-02  2.607474E-02  1.573412E-02  2.355286E-02 -1.475491E-03  6.305863E-02 -3.602116E-02  1.077589E-01  3.044571E-02  9.312032E-02 -9.707866E-03
  2.701538E-02  4.806606E+00 -9.716375E-01  7.757769E-01 -4.185610E-01  1.576725E+00  4.362445E-01  1.376184E+00 -1.314989E-01  2.977054E-01 -1.908669E-01  7.198412E-01  1.920292E-01  6.358236E-01 -6.544188E-02  7.062669E-02  4.055039E-02  6.419320E-02 -3.968479E-03  1.320631E-01 -8.800223E-02  3.186324E-01  8.436221E-02  2.807749E-01 -2.931784E-02  2.947068E-02  1.688858E-02  2.672432E-02 -1.670800E-03  5.246972E-02 -3.523298E-02  1.136701E-01  3.005627E-02  9.892641E-02 -1.035489E-02
  2.840049E-02  4.675716E+00 -9.446528E-01  6.481221E-01 -4.086426E-01  1.667336E+00  4.333024E-01  1.464633E+00 -1.397248E-01  2.364017E-01 -1.859051E-01  7.584540E-01  1.892007E-01  6.745580E-01 -6.966031E-02  7.977349E-02  4.348656E-02  7.277859E-02 -4.486869E-03  1.035115E-01 -8.566573E-02  3.354765E-01  8.297884E-02  2.976886E-01 -3.121691E-02  3.327705E-02  1.810311E-02  3.028945E-02 -1.889770E-03  4.101644E-02 -3.429360E-02  1.196638E-01  2.955467E-02  1.048742E-01 -1.102616E-02
  2.985662E-02  4.531438E+00 -9.149801E-01  5.103027E-01 -3.971324E-01  1.760259E+00  4.291380E-01  1.556005E+00 -1.481939E-01  1.705077E-01 -1.801244E-01  7.974879E-01  1.856634E-01  7.141195E-01 -7.401741E-02  9.001635E-02  4.657115E-02  8.241967E-02 -5.066755E-03  7.285154E-02 -8.294197E-02  3.524506E-01  8.126904E-02  3.149213E-01 -3.317919E-02  3.753687E-02  1.937728E-02  3.429060E-02 -2.134846E-03  2.871971E-02 -3.319842E-02  1.257004E-01  2.893584E-02  1.109316E-01 -1.171982E-02
  3.138740E-02  4.374421E+00 -8.827561E-01  3.625355E-01 -3.840146E-01  1.855134E+00  4.237112E-01  1.650004E+00 -1.568755E-01  1.001900E-01 -1.735079E-01  8.366730E-01  1.813905E-01  7.542810E-01 -7.849836E-02  1.014687E-01  4.980265E-02  9.322842E-02 -5.714258E-03  4.016729E-02 -7.982235E-02  3.694264E-01  7.922032E-02  3.323648E-01 -3.519798E-02  4.229638E-02  2.071006E-02  3.877336E-02 -2.408650E-03  1.561381E-02 -3.194391E-02  1.317336E-01  2.819529E-02  1.170599E-01 -1.243349E-02
  3.299667E-02  4.205482E+00 -8.481515E-01  2.051696E-01 -3.692889E-01  1.951536E+00  4.169904E-01  1.746273E+00 -1.657325E-01  2.569199E-02 -1.660459E-01  8.756965E-01  1.763592E-01  7.947728E-01 -8.308495E-02  1.142523E-01  5.317800E-02  1.053253E-01 -6.435885E-03  5.579932E-03 -7.630143E-02  3.862552E-01  7.682223E-02  3.498909E-01 -3.726505E-02  4.760498E-02  2.209970E-02  4.378663E-02 -2.713973E-03  1.747961E-03 -3.052783E-02  1.377098E-01  2.732928E-02  1.232137E-01 -1.316427E-02
  3.468845E-02  4.025609E+00 -8.113712E-01  3.869818E-02 -3.529712E-01  2.048970E+00  4.089536E-01  1.844384E+00 -1.747217E-01 -5.265884E-02 -1.577363E-01  9.141992E-01  1.705521E-01  8.352793E-01 -8.775534E-02  1.284969E-01  5.669236E-02  1.188391E-01 -7.238517E-03 -3.074857E-02 -7.237743E-02  4.027669E-01  7.406667E-02  3.673505E-01 -3.937043E-02  5.351515E-02  2.354362E-02  4.938248E-02 -3.053771E-03 -1.281212E-02 -2.894940E-02  1.435674E-01  2.633489E-02  1.293395E-01 -1.390861E-02
  3.646697E-02  3.835953E+00 -7.726528E-01 -1.362304E-01 -3.350959E-01  2.146871E+00  3.995901E-01  1.943837E+00 -1.837931E-01 -1.344429E-01 -1.485860E-01  9.517737E-01  1.639578E-01  8.754364E-01 -9.248380E-02  1.443402E-01  6.033896E-02  1.339071E-01 -8.129370E-03 -6.861175E-02 -6.805276E-02  4.187686E-01  7.094838E-02  3.845714E-01 -4.150237E-02  6.008225E-02  2.503836E-02  5.561605E-02 -3.431148E-03 -2.798274E-02 -2.720954E-02  1.492371E-01  2.521025E-02  1.353763E-01 -1.466236E-02
  3.833667E-02  3.637821E+00 -7.322652E-01 -3.188036E-01 -3.157171E-01  2.244602E+00  3.889012E-01  2.044058E+00 -1.928900E-01 -2.191418E-01 -1.386115E-01  9.879625E-01  1.565715E-01  9.148286E-01 -9.724050E-02  1.619276E-01  6.410886E-02  1.506740E-01 -9.115961E-03 -1.077552E-01 -6.333446E-02  4.340444E-01  6.746530E-02  4.013577E-01 -4.364718E-02  6.736424E-02  2.657947E-02  6.254524E-02 -3.849341E-03 -4.366080E-02 -2.531100E-02  1.546409E-01  2.395462E-02  1.412542E-01 -1.542065E-02
  4.030224E-02  3.432665E+00 -6.905055E-01 -5.080375E-01 -2.949098E-01  2.341452E+00  3.769021E-01  2.144393E+00 -2.019487E-01 -3.061322E-01 -1.278403E-01  1.022257E+00  1.483965E-01  9.529872E-01 -1.019914E-01  1.814108E-01  6.799075E-02  1.692920E-01 -1.020604E-02 -1.478734E-01 -5.823470E-02  4.483542E-01  6.361908E-02  4.174890E-01 -4.578916E-02  7.542127E-02  2.816139E-02  7.023040E-02 -4.311697E-03 -5.972259E-02 -2.325864E-02  1.596922E-01  2.256861E-02  1.468946E-01 -1.617792E-02
  4.236858E-02  3.222063E+00 -6.476957E-01 -7.027716E-01 -2.727711E-01  2.436638E+00  3.636225E-01  2.244112E+00 -2.108985E-01 -3.946810E-01 -1.163114E-01  1.054098E+00  1.394445E-01  9.893892E-01 -1.066979E-01  2.029474E-01  7.197079E-02  1.899195E-01 -1.140752E-02 -1.886075E-01 -5.277126E-02  4.614343E-01  5.941543E-02  4.327193E-01 -4.791052E-02  8.431511E-02  2.977741E-02  7.873377E-02 -4.821638E-03 -7.602276E-02 -2.105956E-02  1.642962E-01  2.105430E-02  1.522102E-01 -1.692784E-02
  4.454086E-02  3.007697E+00 -6.041780E-01 -9.016679E-01 -2.494209E-01  2.529310E+00  3.491077E-01  2.342406E+00 -2.196624E-01 -4.839417E-01 -1.040762E-01  1.082874E+00  1.297366E-01  1.023457E+00 -1.113171E-01  2.266993E-01  7.603241E-02  2.127197E-01 -1.272839E-02 -2.295434E-01 -4.696792E-02  4.729975E-01  5.486459E-02  4.467774E-01 -4.999133E-02  9.410848E-02  3.141954E-02  8.811884E-02 -5.382622E-03 -9.239366E-02 -1.872330E-02  1.683492E-01  1.941541E-02  1.571043E-01 -1.766333E-02
  4.682452E-02  2.791327E+00 -5.603095E-01 -1.103212E+00 -2.250019E-01  2.618552E+00  3.334196E-01  2.438396E+00 -2.281568E-01 -5.729533E-01 -9.119928E-02  1.107926E+00  1.193043E-01  1.054558E+00 -1.158018E-01  2.528310E-01  8.015616E-02  2.378593E-01 -1.417659E-02 -2.702110E-01 -4.085483E-02  4.827346E-01  4.998173E-02  4.593674E-01 -5.200953E-02  1.048641E-01  3.307845E-02  9.844949E-02 -5.998094E-03 -1.086449E-01 -1.626195E-02  1.717399E-01  1.765743E-02  1.614718E-01 -1.837654E-02
  4.922527E-02  2.574762E+00 -5.164561E-01 -1.305720E+00 -1.996800E-01  2.703393E+00  3.166369E-01  2.531129E+00 -2.362927E-01 -6.606408E-01 -7.775855E-02  1.128553E+00  1.081900E-01  1.082011E+00 -1.201003E-01  2.815073E-01  8.431960E-02  2.655062E-01 -1.575984E-02 -3.100845E-01 -3.446880E-02  4.903157E-01  4.478727E-02  4.701694E-01 -5.394097E-02  1.166436E-01  3.474340E-02  1.097889E-01 -6.671422E-03 -1.245637E-01 -1.369035E-02  1.743496E-01  1.578777E-02  1.651989E-01 -1.905888E-02
  5.174911E-02  2.359826E+00 -4.729856E-01 -1.507349E+00 -1.736431E-01  2.782811E+00  2.988556E-01  2.619595E+00 -2.439761E-01 -7.458190E-01 -6.384578E-02  1.144010E+00  9.644727E-02  1.105083E+00 -1.241570E-01  3.128911E-01  8.849720E-02  2.958273E-01 -1.748556E-02 -3.485842E-01 -2.785347E-02  4.953933E-01  3.930725E-02  4.788419E-01 -5.575947E-02  1.295063E-01  3.640221E-02  1.221984E-01 -7.405830E-03 -1.399153E-01 -1.102608E-02  1.760532E-01  1.381587E-02  1.681642E-01 -1.970102E-02
  5.440234E-02  2.148324E+00 -4.302609E-01 -1.706115E+00 -1.471004E-01  2.855749E+00  2.801889E-01  2.702728E+00 -2.511094E-01 -8.271993E-01 -4.956641E-02  1.153522E+00  8.414187E-02  1.123002E+00 -1.279127E-01  3.471400E-01  9.266031E-02  3.289851E-01 -1.936059E-02 -3.850798E-01 -2.105938E-02  4.976059E-01  3.357350E-02  4.850244E-01 -5.743705E-02  1.435072E-01  3.804121E-02  1.357358E-01 -8.204311E-03 -1.544445E-01 -8.289536E-03  1.767206E-01  1.175328E-02  1.702395E-01 -2.029299E-02
  5.719161E-02  1.942001E+00 -3.886318E-01 -1.899910E+00 -1.202799E-01  2.921131E+00  2.607663E-01  2.779425E+00 -2.575923E-01 -9.034002E-01 -3.503931E-02  1.156292E+00  7.135143E-02  1.134959E+00 -1.313049E-01  3.844024E-01  9.677714E-02  3.651343E-01 -2.139102E-02 -4.188956E-01 -1.414392E-02  4.965824E-01  2.762385E-02  4.883413E-01 -5.894405E-02  1.586959E-01  3.964525E-02  1.504536E-01 -9.069532E-03 -1.678779E-01 -5.503923E-03  1.762186E-01  9.613718E-03  1.712916E-01 -2.082420E-02
  6.012389E-02  1.742509E+00 -3.484282E-01 -2.086536E+00 -9.342628E-02  2.977872E+00  2.407334E-01  2.848559E+00 -2.633237E-01 -9.729614E-01 -2.039607E-02  1.151508E+00  5.816569E-02  1.140122E+00 -1.342689E-01  4.248139E-01  1.008129E-01  4.044179E-01 -2.358196E-02 -4.493179E-01 -7.171079E-03  4.919482E-01  2.150219E-02  4.884067E-01 -6.024949E-02  1.751135E-01  4.119773E-02  1.663969E-01 -1.000373E-02 -1.799267E-01 -2.695140E-03  1.744127E-01  7.413125E-03  1.711835E-01 -2.128359E-02
  6.320651E-02  1.551368E+00 -3.099524E-01 -2.263736E+00 -6.679765E-02  3.024905E+00  2.202498E-01  2.908996E+00 -2.682030E-01 -1.034363E+00 -5.779955E-03  1.138363E+00  4.468614E-02  1.137644E+00 -1.367383E-01  4.684921E-01  1.047300E-01  4.469620E-01 -2.593722E-02 -4.756043E-01 -2.110319E-04  4.833323E-01  1.525835E-02  4.848309E-01 -6.132141E-02  1.927911E-01  4.268063E-02  1.836013E-01 -1.100858E-02 -1.902903E-01  1.083654E-04  1.711698E-01  5.169606E-03  1.697770E-01 -2.165973E-02
  6.644718E-02  1.369931E+00 -2.734726E-01 -2.429229E+00 -4.066142E-02  3.061200E+00  1.994880E-01  2.959617E+00 -2.721328E-01 -1.086047E+00  8.655529E-03  1.116066E+00  3.102545E-02  1.126682E+00 -1.386461E-01  5.155313E-01  1.084880E-01  4.928712E-01 -2.845908E-02 -4.969957E-01  6.660457E-03  4.703755E-01  8.947939E-03  4.772276E-01 -6.212736E-02  2.117464E-01  4.407465E-02  2.020895E-01 -1.208507E-02 -1.986619E-01  2.875839E-03  1.663613E-01  2.903380E-03  1.669354E-01 -2.194101E-02
  6.985400E-02  1.199358E+00 -2.392165E-01 -2.580762E+00 -1.528987E-02  3.085785E+00  1.786303E-01  2.999345E+00 -2.750205E-01 -1.126450E+00  2.274855E-02  1.083863E+00  1.730663E-02  1.106410E+00 -1.399261E-01  5.659968E-01  1.120444E-01  5.422222E-01 -3.114791E-02 -5.127306E-01  1.336287E-02  4.527398E-01  2.631984E-03  4.652227E-01 -6.263490E-02  2.319809E-01  4.535931E-02  2.218695E-01 -1.323336E-02 -2.047338E-01  5.574550E-03  1.598669E-01  6.366497E-04  1.625265E-01 -2.211580E-02
  7.343549E-02  1.040584E+00 -2.073672E-01 -2.716154E+00  9.045080E-03  3.097779E+00  1.578668E-01  3.027162E+00 -2.767810E-01 -1.154028E+00  3.633126E-02  1.041058E+00  3.661705E-03  1.076043E+00 -1.405138E-01  6.199184E-01  1.153547E-01  5.950579E-01 -3.400192E-02 -5.220627E-01  1.981200E-02  4.301199E-01 -3.623621E-03  4.484650E-01 -6.281228E-02  2.534768E-01  4.651318E-02  2.429300E-01 -1.445263E-02 -2.082046E-01  8.170206E-03  1.515780E-01 -1.606585E-03  1.564265E-01 -2.217269E-02
